organization;description;twitter_link;repo_name;repo_stars;repo_topics;repo_languages;repo_half_year_commits;repo_last_commit_date
 ; ; ;go_amd_smi;11;[];('C: 88.71565695597147%, CMake: 7.987522820693749%, Go: 3.296820223334789%',);16;2024-07-30T07:18:49Z
 ; ; ;amd_smi_exporter;42;[];('Go: 87.7778224347896%, Makefile: 10.381415537960693%, Dockerfile: 1.8407620272497087%',);22;2024-10-25T09:58:22Z
 ; ; ;apml_modules;28;['apml', 'i2c', 'i3c', 'rmi', 'sbtsi'];('C: 97.85303730418123%, Makefile: 2.146962695818776%',);2;2024-06-27T05:22:20Z
 ; ; ;UIF;58;[];('%',);0;2023-09-15T09:51:47Z
advanced-navigation/;;;;;;;;
aeolusbot;;;;;;;;
 ; ; ;tensorflow-cmake;0;[];('Shell: 85.6752258678079%, CMake: 14.324774132192106%',);0;2017-06-06T04:45:11Z
 ; ; ;optitrack;0;[];('Python: 99.45491870973831%, CMake: 0.5450812902616862%',);0;2019-06-26T08:24:04Z
 ; ; ;csm;1;[];('C++: 77.1986970684039%, C: 18.469602824843292%, CMake: 4.331700106752799%',);0;2022-04-08T12:47:00Z
 ; ; ;corrade;0;[];('C++: 89.84424674183155%, CMake: 6.972642009980759%, Python: 1.6944574249003372%, C: 0.6696027847269014%, Shell: 0.557491614144393%, Batchfile: 0.16113899087289837%, Objective-C: 0.05412378258959485%, Makefile: 0.023747850453157617%, Ruby: 0.022548800500403515%',);0;2020-07-16T10:32:16Z
 ; ; ;imgui;0;[];('C++: 87.62427981934194%, C: 10.40052062292557%, Objective-C++: 1.7763935251989176%, Objective-C: 0.1537933459221989%, GLSL: 0.020928517650659277%, GDB: 0.01652251393473101%, Shell: 0.007561655025985002%',);0;2022-06-30T18:09:18Z
 ; ; ;magnum-integration;0;[];('C++: 63.68980497781123%, CMake: 28.053033289335794%, Shell: 3.321791418694056%, Batchfile: 2.276288988299218%, C: 1.6593161930635887%, Python: 0.5537921438980539%, Ruby: 0.207534704719732%, HTML: 0.1285588905477625%, Makefile: 0.10987939363056624%',);0;2020-06-27T09:40:44Z
 ; ; ;magnum-plugins;0;[];('C++: 81.95697580081222%, CMake: 15.592677520922047%, Shell: 0.9895454451660745%, Python: 0.7767794180312002%, Batchfile: 0.4657859716571807%, Ruby: 0.10369723551554984%, C: 0.06305027743759742%, Makefile: 0.051488330458131504%',);0;2020-07-04T09:14:18Z
 ; ; ;magnum;0;[];('C++: 89.25858421913871%, C: 5.263393948596216%, CMake: 4.130419698604839%, GLSL: 0.622772972819245%, Shell: 0.230560470980027%, Objective-C: 0.10286874997460745%, Batchfile: 0.1015702441087466%, Objective-C++: 0.06887657494621358%, Python: 0.06639905761932571%, JavaScript: 0.056457123137151934%, CSS: 0.04009435596857425%, HTML: 0.032096197138363924%, Makefile: 0.014355261167369519%, Ruby: 0.011551125800602555%',);0;2020-07-15T14:20:31Z
 ; ; ;RBOT;0;[];('C++: 94.43081285765227%, GLSL: 4.846241361158751%, CMake: 0.7229457811889762%',);0;2019-07-15T03:54:41Z
 ; ; ;ansible-role-nvidia-driver;0;[];('%',);0;2022-04-29T08:49:40Z
AeroVect;Autonomous Airport Logistics;;;;;;;
 ; ; ;open-autonomous-safety;0;[];('JavaScript: 100.0%',);0;2018-05-23T01:16:16Z
 ; ; ;ublox;0;[];('C++: 95.35703923644735%, C: 3.162126824195244%, CMake: 1.2860270318134375%, Python: 0.19480690754396343%',);0;2021-02-21T20:05:17Z
 ; ; ;phidgets_drivers;0;[];('C++: 78.98645592820928%, CMake: 12.368189283759015%, Python: 8.645354788031707%',);0;2021-02-23T18:20:38Z
 ; ; ;pure_pursuit;0;[];('C++: 68.05726872246696%, CMake: 31.94273127753304%',);0;2021-02-25T20:23:01Z
 ; ; ;A-LOAM;0;[];('C++: 92.65266632519493%, C: 2.15696317796369%, Shell: 1.9141388272342685%, Dockerfile: 1.7509912165879384%, CMake: 1.2074820253068503%, Makefile: 0.31775842771232904%',);0;2019-03-28T07:48:21Z
 ; ; ;SC-LeGO-LOAM;0;[];('C++: 99.28247066661228%, CMake: 0.7175293333877174%',);0;2021-02-24T06:18:01Z
 ; ; ;conditional-lane-detection;0;[];('Python: 88.19096815422303%, Cuda: 6.255313702298135%, C++: 5.443473418875765%, Shell: 0.07749830428665123%, Dockerfile: 0.03274642031642105%',);0;2022-12-16T16:01:06Z
 ; ; ;mmdetection3d;0;[];('Python: 98.94706061677257%, Shell: 0.7975883854680712%, MATLAB: 0.17801880902348904%, Dockerfile: 0.07733218873586746%',);0;2022-12-01T22:48:00Z
 ; ; ;ros2_numpy;0;[];('Python: 97.52612363086995%, CMake: 2.4738763691300516%',);0;2022-06-12T17:57:25Z
 ; ; ;pandaset-devkit;0;[];('Jupyter Notebook: 91.75265013389406%, Python: 8.247349866105933%',);4;2024-08-29T20:49:56Z
 ; ; ;ros2_message_converter;0;[];('Python: 100.0%',);0;2021-11-29T12:59:36Z
 ; ; ;HesaiLidar_ROS_2.0;0;[];('C++: 74.86867970738939%, CMake: 12.949953272533918%, Cuda: 10.155973059198866%, Python: 2.0253939608778317%',);1;2024-06-17T10:09:20Z
 ; ; ;Multi_LiCa;0;[];('C++: 66.91155571081106%, Python: 20.687844578629562%, CMake: 10.5995152845913%, MATLAB: 0.9468657312281266%, Dockerfile: 0.5691175098559523%, Shell: 0.28510118488399594%',);27;2024-10-02T20:49:04Z
 ; ; ;RT-DETR;0;[];('Python: 96.11480429134492%, Cuda: 2.4460024392755444%, C++: 1.439193269379537%',);15;2024-10-12T02:28:03Z
 ; ; ;patchwork-plusplus;0;[];('C++: 75.04544703354817%, CMake: 11.15872228911396%, Python: 10.64641027457091%, Shell: 2.7221002431711407%, Makefile: 0.4273201595958165%',);27;2024-10-08T02:29:39Z
 ; ; ;Object-Detection-Metrics;0;[];('Python: 100.0%',);4;2024-10-11T22:20:42Z
 ; ; ;direct_lidar_odometry;0;[];('C++: 96.95148842337376%, CMake: 1.85426480906084%, Python: 1.1942467675654005%',);5;2024-09-10T06:27:48Z
aevainc;Aeva, Inc Open-Source;https://x.com/aevainc;;;;;;
 ; ; ;Open3D;5;[];('C++: 81.36418545565073%, Python: 7.991200655971983%, Cuda: 6.9291675776249235%, CMake: 1.3903554234386928%, JavaScript: 0.8310974691836324%, C: 0.6149942430172742%, Shell: 0.4572360986402692%, Objective-C++: 0.20865421966119327%, GLSL: 0.08746019642242595%, CSS: 0.07312824227647545%, HTML: 0.052520418112406986%',);0;2023-02-17T05:16:20Z
 ; ; ;Doppler-ICP;168;['fmcw-lidar', 'icp', 'lidar-odometry', 'point-cloud', 'slam'];('Python: 100.0%',);1;2024-07-23T10:55:28Z
 ; ; ;carla;16;['aeva', 'carla-simulator', 'fmcw-lidar'];('%',);0;2024-03-18T20:16:11Z
 ; ; ;carla-aeva;2;[];('C++: 73.25953214361763%, Python: 17.23317209375608%, C: 4.60356120998096%, Batchfile: 2.140854464128908%, Shell: 1.6848267269333275%, CMake: 0.5206499298544165%, C#: 0.3687048522026483%, Makefile: 0.15030138760017994%, Dockerfile: 0.038397191925839076%',);0;2024-02-27T01:32:26Z
agco;;;;;;;;
 ; ; ;harvesterjs;68;['json-api', 'mongodb', 'nodejs'];('JavaScript: 99.91792846170726%, Dockerfile: 0.08207153829273645%',);0;2019-10-31T16:46:18Z
 ; ; ;angular-oauth;0;[];('JavaScript: 100.0%',);0;2014-10-17T16:17:01Z
 ; ; ;dokku-registry;30;[];('Shell: 52.117863720073665%, Makefile: 47.882136279926335%',);0;2015-09-29T10:20:24Z
 ; ; ;dokku-local-sandbox;1;[];('Shell: 100.0%',);0;2014-11-07T09:31:07Z
 ; ; ;harvest-mongodb;0;[];('JavaScript: 100.0%',);0;2015-01-04T22:47:58Z
 ; ; ;elastic-harvesterjs;6;[];('JavaScript: 100.0%',);0;2017-10-10T13:58:38Z
 ; ; ;swagger-ui;0;[];('JavaScript: 81.10422036805849%, CSS: 14.852457764884454%, CoffeeScript: 4.043321867057059%',);0;2014-11-20T14:44:21Z
 ; ; ;prez-agco-alm;0;[];('JavaScript: 62.2086885202991%, CSS: 37.7913114797009%',);0;2014-12-08T18:38:14Z
 ; ; ;agco-json-api-profiles;2;[];('%',);0;2016-05-16T17:39:24Z
 ; ; ;developer-agcocorp-website;0;[];('JavaScript: 100.0%',);0;2015-01-13T14:53:07Z
 ; ; ;agco-nodejs-recipes;0;[];('JavaScript: 100.0%',);0;2017-10-24T17:43:11Z
 ; ; ;buildstep;1;[];('Shell: 100.0%',);0;2015-01-29T11:20:06Z
 ; ; ;event-source-stream;0;[];('JavaScript: 100.0%',);0;2016-05-03T11:07:53Z
 ; ; ;agco-openam-login;0;[];('JavaScript: 76.26915708812261%, HTML: 23.730842911877396%',);0;2015-05-08T01:22:21Z
 ; ; ;docker-rabbitmq-mqtt;2;[];('%',);0;2015-05-04T13:59:16Z
 ; ; ;harvestergs-routing;3;[];('Groovy: 93.48498191834211%, Gherkin: 6.5150180816578915%',);0;2015-07-28T02:06:32Z
 ; ; ;sa-ddi;0;[];('%',);0;2015-05-15T14:01:19Z
 ; ; ;harvester-swagger;0;[];('JavaScript: 82.79210143844395%, CSS: 16.26748760483022%, HTML: 0.9404109567258306%',);0;2015-06-15T14:11:43Z
 ; ; ;openam-oauth2-demo;0;[];('JavaScript: 87.1587982832618%, HTML: 7.101573676680973%, Gherkin: 5.739628040057225%',);0;2015-08-05T14:34:57Z
 ; ; ;iam-setup-module;0;[];('JavaScript: 100.0%',);0;2015-07-21T13:54:15Z
 ; ; ;passport-openam;0;[];('JavaScript: 100.0%',);0;2017-09-01T12:52:41Z
 ; ; ;sse-checkpointing-consumer;0;[];('JavaScript: 100.0%',);0;2015-12-23T13:19:45Z
 ; ; ;bunny-paws;2;[];('JavaScript: 100.0%',);0;2015-10-07T07:34:39Z
 ; ; ;hapi-harvester;14;[];('JavaScript: 99.04781967558458%, Shell: 0.9521803244154202%',);0;2017-09-19T14:13:02Z
 ; ; ;dead-rabbit;0;[];('JavaScript: 100.0%',);0;2015-10-19T21:34:15Z
 ; ; ;harvester-utils;0;[];('JavaScript: 100.0%',);0;2015-11-03T16:07:07Z
 ; ; ;node-offworld-heapdumper;0;[];('JavaScript: 100.0%',);0;2015-03-02T01:14:44Z
 ; ; ;rabbit-stew;0;[];('JavaScript: 100.0%',);0;2015-11-25T03:49:54Z
 ; ; ;elasticsearch-reindexer;0;[];('JavaScript: 65.86641461877757%, HTML: 34.13358538122243%',);0;2015-11-26T11:48:06Z
 ; ; ;hapi-passport;0;[];('JavaScript: 100.0%',);0;2015-05-13T10:38:53Z
agilexrobotics;;;;;;;;
aica-technology;Home of the AICA System, the platform for advanced robots;;;;;;;
 ; ; ;docker-images;7;['aica', 'docker', 'ros', 'ros2', 'ros2-control', 'ros2-humble'];('Shell: 73.56596876038552%, Dockerfile: 26.43403123961449%',);9;2024-10-30T15:38:25Z
 ; ; ;franka_panda_description;0;[];('CMake: 100.0%',);0;2021-05-25T09:06:48Z
 ; ; ;serial;0;[];('C++: 94.10390029010422%, CMake: 2.1247448157300957%, C: 2.020880340962%, Makefile: 1.5060348841373876%, Python: 0.2444396690662942%',);0;2022-11-24T19:18:36Z
 ; ; ;network-interfaces;0;[];('C++: 70.02476905581605%, Python: 12.6758369292602%, Dockerfile: 8.038259623323416%, CMake: 7.120714096552583%, Shell: 2.1404202950477464%',);0;2024-05-06T08:07:51Z
 ; ; ;kuka-iiwa-description;2;[];('Python: 66.37471439451637%, CMake: 17.63137852246763%, Shell: 15.993907083015994%',);0;2022-06-27T22:22:54Z
 ; ; ;universal-robots-description;0;[];('C++: 54.46824727114353%, Python: 36.6622887007649%, Dockerfile: 5.005171897541987%, CMake: 3.1058605765304734%, Shell: 0.6189264229523369%, Emacs Lisp: 0.13950513106677193%',);0;2021-12-02T15:42:12Z
 ; ; ;movement_primitives;0;[];('Python: 92.00845432317065%, Cython: 7.869703960546492%, Dockerfile: 0.12184171628286065%',);38;2024-09-19T14:51:33Z
 ; ; ;mecademic-description;0;[];('Python: 92.07098163914247%, CMake: 7.9290183608575235%',);0;2023-03-17T19:46:42Z
 ; ; ;component-sdk;0;[];('Shell: 54.33140102911483%, C++: 21.057773725004886%, CMake: 8.812609913371979%, Python: 8.415293427994529%, Dockerfile: 7.3829219045137755%',);0;2024-02-13T12:08:35Z
 ; ; ;stag-archive;0;[];('C++: 99.9625590261616%, CMake: 0.02802521292055585%, Shell: 0.009415760917841269%',);0;2022-08-26T14:24:41Z
 ; ; ;api;0;[];('Python: 80.50872199109554%, Shell: 13.98438070213853%, JavaScript: 3.8756295160937158%, Dockerfile: 1.6312677906722137%',);28;2024-11-08T13:50:03Z
 ; ; ;control-libraries;8;[];('C++: 85.57957082630864%, Python: 11.31509847273578%, CMake: 1.7023858020262417%, Dockerfile: 0.6415230613020748%, Shell: 0.629825619709373%, HTML: 0.07528527815768016%, Makefile: 0.05631093976021605%',);6;2024-10-28T15:41:24Z
 ; ; ;modulo;2;[];('C++: 70.04907705158291%, Python: 27.551379450667465%, CMake: 1.24696710552484%, Shell: 0.98352981492077%, HTML: 0.1690465773040054%',);67;2024-11-13T20:59:14Z
 ; ; ;franka-lightweight-interface;0;[];('C++: 84.58654340010273%, Shell: 10.22085259373395%, CMake: 3.1715459681561375%, Dockerfile: 2.0210580380071907%',);0;2022-09-13T16:04:00Z
 ; ; ;.github;0;[];('%',);4;2024-08-05T16:10:38Z
 ; ; ;kuka-experimental;0;[];('Python: 78.7086446104589%, CMake: 21.29135538954109%',);12;2024-11-14T09:31:35Z
 ; ; ;ethercat-driver-ros2;0;[];('C++: 86.79248757134965%, CMake: 7.2773583747621675%, Python: 2.118701282759467%, C: 1.1575523230835327%, Shell: 0.8917940219726262%, Dockerfile: 0.6677714355858344%, Batchfile: 0.4695267906462898%, Makefile: 0.4597066224759099%, CSS: 0.16510157736451236%',);3;2024-10-31T13:35:42Z
 ; ; ;simulators;0;[];('Shell: 49.283140381814%, Python: 43.870275243425596%, Dockerfile: 6.846584374760408%',);1;2024-09-04T09:30:39Z
 ; ; ;component-template;0;[];('C++: 41.274096770075325%, Shell: 24.95850887271799%, CMake: 17.27307545001915%, Python: 16.49431890718754%',);5;2024-11-06T14:13:43Z
 ; ; ;stag;0;[];('C: 77.74181861560416%, C++: 22.227298232281953%, CMake: 0.030883152113883282%',);0;2024-02-08T12:25:04Z
 ; ; ;realsense-ros;0;[];('Python: 54.281324650020686%, C++: 42.56569201820293%, CMake: 2.318904888366941%, Shell: 0.8340784434094458%',);7;2024-07-01T13:09:09Z
 ; ; ;urdf-loaders;0;[];('JavaScript: 66.55268531423201%, C#: 28.890221372313874%, CSS: 2.5643103317883726%, HTML: 1.9927829816657483%',);15;2024-09-02T03:28:26Z
 ; ; ;xarm-ros2;0;[];('Python: 63.17362255307994%, C++: 33.86221394247302%, CMake: 2.3636158847586497%, C: 0.600547619688393%',);27;2024-11-12T15:14:21Z
 ; ; ;isaac-lab;0;[];('Python: 97.95434883409523%, Shell: 0.786053167100489%, Kit: 0.779452206485592%, Batchfile: 0.48014579231869114%',);100;2024-10-28T16:58:50Z
aidrivers;Autonomous Mobility for Industrial Automation;;;;;;;
 ; ; ;CLRNet-onnxruntime-and-tensorrt-demo;0;[];('Python: 100.0%',);0;2022-11-23T10:52:16Z
airbound;Airbound is building a drone with the ability to take off without an expensive launchpad & runs at high speeds. Due to this, they save more than 10x the costs.;https://x.com/airbound_co;;;;;;
 ; ; ;PX4-Autopilot;0;[];('C++: 47.60034884654281%, C: 41.74395546309642%, Python: 4.6666502845846125%, CMake: 4.409575022984132%, Shell: 1.0756693368338355%, Groovy: 0.18634567333555113%, EmberScript: 0.09156012983544667%, Makefile: 0.08700048433227771%, HTML: 0.05397518616435857%, Perl: 0.03488893851116068%, MATLAB: 0.030411917456706853%, Jinja: 0.014208345014237263%, Nix: 0.004397456770505912%, Dockerfile: 0.0008874477824959738%, GDB: 0.00012546675545632734%',);0;2023-01-21T00:09:30Z
airbus;We design, manufacture and deliver industry-leading commercial aircraft, helicopters, military transports, satellites and launch vehicles;;;;;;;
 ; ; ;ED247_LIBRARY;25;['ed-247'];('C++: 88.26655029601194%, C: 7.864125434320355%, CMake: 3.869324269667705%',);5;2024-07-03T06:25:25Z
 ; ; ;scikit-decide;142;['artificial-intelligence', 'decision-making', 'planning-algorithms', 'reinforcement-learning', 'scheduling-algorithms'];('Python: 60.11324012484512%, C++: 32.01623036409834%, Jupyter Notebook: 6.784681243014455%, CMake: 0.9676785150929335%, Shell: 0.1181697529491521%',);69;2024-11-15T09:25:05Z
 ; ; ;decomon;27;[];('Python: 79.51483550888686%, Jupyter Notebook: 20.407374403930447%, Shell: 0.07779008718269832%',);0;2024-03-15T14:07:42Z
 ; ; ;discrete-optimization;42;[];('Python: 94.30727913709558%, Jupyter Notebook: 5.657654850763529%, Shell: 0.035066012140897926%',);100;2024-10-24T09:47:10Z
 ; ; ;a653lib;4;[];('C: 92.12138553202949%, Nushell: 3.482344228632982%, Makefile: 2.4632241559228465%, Nix: 1.9330460834146834%',);0;2024-04-18T16:32:13Z
 ; ; ;Airobas;9;[];('Jupyter Notebook: 73.21554416799448%, Python: 26.78445583200552%',);16;2024-08-01T11:41:42Z
airvolute;;;;;;;;
 ; ; ;DroneCore.Suite_documentation;2;[];('%',);0;2022-01-26T09:39:03Z
 ; ; ;DroneCore.Suite;1;[];('C++: 94.27435881512761%, CMake: 5.725641184872384%',);0;2023-09-11T14:54:46Z
 ; ; ;ae-powerboard-control;0;[];('C++: 81.20011248350602%, CMake: 18.799887516493975%',);0;2022-04-13T14:17:20Z
 ; ; ;STM_Jetson_I2C_driver;1;[];('C++: 99.10220062103416%, CMake: 0.8977993789658432%',);0;2022-05-03T08:41:29Z
 ; ; ;kernel_sources_xaviernx;0;[];('%',);0;2022-11-08T13:09:09Z
 ; ; ;dcs-deploy;1;[];('Python: 93.47381952574432%, Shell: 6.526180474255676%',);14;2024-08-22T15:25:38Z
 ; ; ;linux_jetson;0;[];('%',);0;2023-09-22T05:47:59Z
 ; ; ;ardupilot;0;[];('C++: 62.458692707984106%, Python: 11.46126756755337%, C: 10.79029927141949%, Objective-C: 9.009740465402855%, Lua: 3.120391138874014%, HTML: 1.1301634308142063%, MATLAB: 0.9501364678661667%, Shell: 0.49875273963142397%, Makefile: 0.14748046607646464%, NASL: 0.06417527708399703%, JavaScript: 0.05493940134592264%, PHP: 0.04936203242413465%, OpenEdge ABL: 0.04767182699465098%, Assembly: 0.0345395178990283%, Batchfile: 0.03357545191365553%, CMake: 0.033368424923206894%, Kotlin: 0.02404294048777413%, CSS: 0.02166985498531808%, Nasal: 0.018901255232452684%, Roff: 0.01626243359300286%, Jinja: 0.01347838406473085%, PowerShell: 0.013382595457209838%, Dockerfile: 0.006244799219353748%, Gnuplot: 0.0010382249073245223%, Emacs Lisp: 0.0004233238461412486%',);0;2023-10-17T02:58:12Z
 ; ; ;airvolute-doodle-setup;0;[];('Shell: 100.0%',);0;2024-04-11T13:51:20Z
 ; ; ;mavlink-serial-sys-id-set;0;[];('C++: 79.81196798373777%, CMake: 20.188032016262227%',);0;2024-02-13T07:24:31Z
AivotRobotics;;;;;;;;
 ; ; ;moveit;0;[];('C++: 94.25259437175352%, Python: 3.3847260249140367%, CMake: 1.9364165318650486%, Shell: 0.18878619644628578%, TeX: 0.08936317170709024%, Dockerfile: 0.06804321257508851%, NASL: 0.029746478092473685%, C: 0.028063649048972676%, HTML: 0.014489653014262348%, GDB: 0.004652527355561608%, Makefile: 0.0031181832276636306%',);0;2022-10-26T22:35:49Z
 ; ; ;grid-mapping-in-ROS;0;[];('Python: 98.18406664931007%, CMake: 1.8159333506899245%',);0;2022-07-15T18:53:18Z
 ; ; ;Universal_Robots_ROS_Driver;0;[];('C++: 74.98584692028986%, Python: 15.69765247584541%, CMake: 9.316500603864734%',);0;2023-03-03T18:03:22Z
 ; ; ;universal_robot;0;[];('Python: 47.9594911282223%, C++: 44.37674366700145%, CMake: 7.663765204776253%',);0;2022-08-18T17:36:09Z
 ; ; ;moveit2;0;[];('C++: 94.21956220806823%, Python: 3.1768582265935987%, CMake: 2.167647778220045%, Shell: 0.16682284449999377%, Dockerfile: 0.09663571744424429%, TeX: 0.0789304627213676%, C: 0.05036161343396038%, NASL: 0.026273723675182457%, HTML: 0.012798057580548526%, GDB: 0.004109367762840517%',);0;2023-12-15T18:42:43Z
 ; ; ;realsense-ros;0;[];('C++: 61.949693510885645%, Python: 33.6050165574579%, CMake: 3.0953286831536673%, Shell: 1.349961248502783%',);0;2023-02-09T15:33:06Z
 ; ; ;robotiq;0;[];('C++: 70.80333914273446%, Python: 21.246937435275694%, CMake: 7.308794928140234%, C: 0.6409284938496123%',);0;2021-05-28T17:34:25Z
 ; ; ;Universal_Robots_ROS2_Driver;0;[];('C++: 59.17382154411024%, Python: 36.86767487938388%, CMake: 3.0251978552158776%, Shell: 0.5983231280713734%, Batchfile: 0.22024335911701162%, Emacs Lisp: 0.11473923410161978%',);0;2023-09-21T04:00:27Z
 ; ; ;moveit_msgs;0;[];('CMake: 100.0%',);0;2023-09-28T21:40:44Z
 ; ; ;foxglove-studio;0;[];('TypeScript: 99.5545610319691%, JavaScript: 0.19867357664362703%, Nearley: 0.0826537115791691%, CSS: 0.06543828334498228%, Prolog: 0.04897633722190163%, Shell: 0.044881325748498485%, Dockerfile: 0.0048157334927221%',);0;2023-06-09T20:12:35Z
 ; ; ;fanuc;0;[];('C++: 99.10715585130704%, CMake: 0.8331532251670661%, LiveScript: 0.05969092352589159%',);0;2023-01-24T15:37:59Z
 ; ; ;rclcpp;0;[];('C++: 97.7469468256631%, CMake: 1.8899186499339176%, EmberScript: 0.30116775174171184%, C: 0.06196677266127049%',);0;2023-11-11T16:57:36Z
 ; ; ;NebulaSDK;0;[];('C++: 60.67949693091511%, C#: 22.927775259112874%, Python: 7.728752973232167%, C: 6.163730506269078%, CMake: 2.3166777854735976%, Makefile: 0.18356654499717426%',);0;2024-01-16T05:26:58Z
 ; ; ;rosdistro;0;[];('Python: 99.78827389297898%, Shell: 0.21172610702101935%',);0;2024-03-25T21:08:00Z
 ; ; ;stella_vslam_ros;0;[];('C++: 96.80533872010636%, CMake: 2.240215147876308%, C: 0.5793607648894656%, Dockerfile: 0.37508536712786367%',);7;2024-10-08T20:56:27Z
 ; ; ;3rdparty;0;[];('%',);1;2024-06-26T19:26:38Z
 ; ; ;m-explore-ros2;0;[];('C++: 70.68539664284346%, Python: 22.20323667132178%, CMake: 4.0833538705879135%, Dockerfile: 2.539499986308497%, Shell: 0.48851282893836084%',);4;2024-10-17T04:02:31Z
aliasrobotics;Robot cybersecurity.;;;;;;;
 ; ; ;rp;0;[];('C++: 78.50917146287938%, C: 17.00343671069521%, Python: 2.9771023974162563%, CMake: 1.5102894290091509%',);0;2017-04-16T18:50:43Z
 ; ; ;peda;0;[];('Python: 100.0%',);0;2018-02-07T00:36:26Z
 ; ; ;hackbox;0;[];('Python: 97.18660552602371%, Shell: 2.368713125766692%, Ruby: 0.4446813482095917%',);0;2018-04-18T21:56:29Z
 ; ; ;Infosec_Reference;0;[];('Python: 76.28135878045853%, Batchfile: 9.458648421558037%, Makefile: 7.4060737006361785%, JavaScript: 6.853919097347257%',);0;2018-04-04T00:24:32Z
 ; ; ;RSF;87;['assessment', 'cybersecurity', 'framework', 'penetration-testing', 'pentesting', 'robotics', 'robots', 'security'];('%',);0;2018-12-28T08:58:52Z
 ; ; ;RVSS;24;['bounty', 'bug', 'cybersecurity', 'robotics', 'robots', 'security', 'vulnerabilities'];('Python: 100.0%',);0;2020-03-18T15:30:04Z
 ; ; ;cvss;0;[];('JavaScript: 70.57172790541046%, CSS: 24.234827508792936%, HTML: 5.193444585796603%',);0;2017-10-17T16:46:01Z
 ; ; ;RVD;179;['bounty', 'bug', 'cybersecurity', 'drones', 'flaw', 'hacking', 'px4', 'robot', 'robot-vulnerabilities', 'robotics', 'robots', 'ros', 'ros2', 'security', 'vulnerability', 'vulns-ros2'];('Python: 99.7485341663708%, Dockerfile: 0.2514658336291961%',);2;2024-06-24T09:05:02Z
 ; ; ;aztarna;90;['fingerprinting', 'footprinting', 'ics', 'industrial-robots', 'robotics', 'robots', 'ros', 'ros2', 'security'];('Python: 98.77879460440039%, Dockerfile: 1.1391160702522474%, Shell: 0.08208932534735947%',);0;2020-08-24T07:08:10Z
 ; ; ;rctf-scenario1;1;['ctf', 'ctf-challenges', 'ctf-competitions', 'cybersecurity', 'rctf', 'robotics', 'robots', 'security'];('C++: 39.532908704883226%, Dockerfile: 31.29511677282378%, CMake: 23.821656050955415%, Shell: 5.350318471337579%',);0;2018-11-18T09:55:31Z
 ; ; ;rctf-scenario2;0;['ctf', 'ctf-challenges', 'ctf-competitions', 'cybersecurity', 'rctf', 'robotics', 'robots', 'security'];('C++: 48.85245901639344%, Dockerfile: 23.36810730253353%, CMake: 20.59612518628912%, Shell: 7.183308494783905%',);0;2019-02-23T17:18:46Z
 ; ; ;rctf-scenario3;1;['ctf', 'ctf-challenges', 'ctf-competitions', 'cybersecurity', 'rctf', 'robotics', 'robots', 'security'];('C++: 56.26721763085399%, Dockerfile: 24.758953168044076%, CMake: 15.599173553719009%, Shell: 3.37465564738292%',);0;2019-01-06T10:43:02Z
